,pc_brand,pc_model,elt_condition,elt_warranty,desktop_screen_size,pc_cpu,pc_ram,pc_vga,pc_drive_capacity,elt_origin,classify,price (VND),pc_cpu_label
5436,Acer,Nitro 5,Mới,3 tháng,15 - 16.9 inch,Intel Core i7,8 GB,NVIDIA,512 GB,Việt Nam,laptop,15999999.0,Intel
5437,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i7,16 GB,AMD,750 GB,Nước khác,laptop,5250000.0,Intel
5438,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,6000000.0,Intel
5439,Microsoft,Surface Pro 8,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,laptop,20500000.0,Intel
5440,Acer,Aspire,Mới,7-12 tháng,15 - 16.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Trung Quốc,laptop,9800000.0,Intel
5441,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i3,2 GB,AMD,320 GB,Mỹ,laptop,560000.0,Intel
5442,Sony,Vaio Series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i3,2 GB,NVIDIA,500 GB,Nước khác,laptop,799900.0,Intel
5443,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i3,4 GB,Onboard,128 GB,Nước khác,laptop,2000000.0,Intel
5444,HP,Elitebook,Đã sử dụng (chưa sửa chữa),4-6 tháng,11 - 12.9 inch,Intel Core i7,4 GB,Onboard,< 128 GB,Nước khác,laptop,5000000.0,Intel
5445,Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i5,16 GB,Onboard,256 GB,Nước khác,laptop,12888000.0,Intel
5446,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),4-6 tháng,15 - 16.9 inch,Intel Core i3,4 GB,Onboard,256 GB,Việt Nam,laptop,6500000.0,Intel
5447,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,16 GB,Onboard,256 GB,Mỹ,laptop,2690000.0,Intel
5448,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,6499000.0,Intel
5449,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Nước khác,laptop,6800000.0,Intel
5450,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,256 GB,Nước khác,laptop,3900000.0,Intel
5451,MSI,GF Series,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i5,16 GB,NVIDIA,512 GB,Đài Loan,laptop,13500000.0,Intel
5452,Apple,MacBook Pro M1,Đã sử dụng (chưa sửa chữa),7-12 tháng,15 - 16.9 inch,Apple M1,32 GB,Onboard,512 GB,Việt Nam,laptop,42500000.0,Apple
5453,Dell,Latitude,Đã sử dụng (qua sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,laptop,5900000.0,Intel
5454,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),7-12 tháng,15 - 16.9 inch,Ryzen 5,8 GB,NVIDIA,512 GB,Đài Loan,laptop,21900000.0,AMD
5455,HP,Pavilion,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i3,4 GB,Onboard,500 GB,Việt Nam,laptop,1500000.0,Intel
5456,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i3,16 GB,AMD,640 GB,Nước khác,laptop,2000000.0,Intel
5457,Apple,MacBook Pro M1,Mới,Còn bảo hành,15 - 16.9 inch,Apple M1,> 32GB,Onboard,256 GB,Việt Nam,laptop,72500000.0,Apple
5458,Dell,Latitude,Mới,Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,11500000.0,Intel
5459,Dell,Alienware,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,256 GB,Nhật Bản,laptop,10800000.0,Intel
5460,Dell,Vostro,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,laptop,2900000.0,Intel
5461,Acer,Aspire,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i3,6 GB,AMD,500 GB,Nước khác,laptop,4500000.0,Intel
5462,Dell,Alienware,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Mỹ,laptop,14900000.0,Intel
5463,HP,Elitebook,Đã sử dụng (chưa sửa chữa),Còn bảo hành,15 - 16.9 inch,Intel Core i3,8 GB,Onboard,256 GB,Nước khác,laptop,6300000.0,Intel
5464,HP,Elitebook,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Nước khác,laptop,3200000.0,Intel
5465,Asus,X Series,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Celeron,4 GB,Onboard,128 GB,Nước khác,laptop,2500000.0,Intel
5466,Dell,Precision,Mới,3 tháng,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,512 GB,Mỹ,laptop,14900000.0,Intel
5467,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i7,4 GB,Onboard,256 GB,Nước khác,laptop,4700000.0,Intel
5468,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Nước khác,laptop,7000000.0,Intel
5469,Toshiba,Satellite Series,Đã sử dụng (chưa sửa chữa),7-12 tháng,13 - 14.9 inch,Intel Core i9,4 GB,Onboard,256 GB,Đức,laptop,2000000.0,Intel
5470,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Nước khác,laptop,5700000.0,Intel
5471,Apple,MacBook Air M1,Đã sử dụng (chưa sửa chữa),4-6 tháng,13 - 14.9 inch,Apple M1,8 GB,Onboard,256 GB,Việt Nam,laptop,15800000.0,Apple
5472,HP,Elitebook,Đã sử dụng (chưa sửa chữa),Hết bảo hành,11 - 12.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nhật Bản,laptop,5100000.0,Intel
5473,Dell,XPS,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,512 GB,Mỹ,laptop,18000000.0,Intel
